Path,Cycles,Box 0 volume,Box 0 energy,Box 0 pressure,Box 0 mol 0,Box 0 mol 1,Box 0 mol 2,Box 0 mol 3,Box 0 mol 4,Box 0 mol 5,Box 0 mol 6,Box 0 mol 7,Box 1 volume,Box 1 energy,Box 1 pressure,Box 1 mol 0,Box 1 mol 1,Box 1 mol 2,Box 1 mol 3,Box 1 mol 4,Box 1 mol 5,Box 1 mol 6,Box 1 mol 7
simulations/P0-T0-X0/1,41898,0.000000,-82130.960373,173.647644,10.920593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17348302.825041,-582.348325,2.489249,69.079407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T0-X0/2,34989,0.000000,-76879.161565,155.199512,10.261082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17437270.818525,-572.301465,2.509025,69.738918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T0-X0/1,41385,0.000000,-138562.936813,370.799025,18.346816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7680248.791710,-1023.383382,5.010387,61.653184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T0-X0/2,36986,0.000000,-136760.011734,354.066662,18.116936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7725716.199972,-1001.692908,4.997102,61.883064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T0-X0/1,40584,0.000000,-203211.055342,734.612273,26.789868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3261958.723037,-1748.622945,9.987724,53.210132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T0-X0/2,42111,0.000000,-196817.277196,692.813702,26.008050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3327999.624544,-1793.447356,10.002921,53.991950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T0-X0/1,39560,0.000000,-246654.565723,1146.584962,32.542669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1413413.468790,-3328.930986,19.955504,47.457331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T0-X0/2,38109,0.000000,-252335.770815,1194.339815,33.205936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1394077.457952,-3303.859533,20.042464,46.794064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T1-X0/1,33466,0.000000,-52428.427664,100.692104,7.047421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9787809.627505,-963.976984,4.992310,72.952579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T1-X0/2,36002,0.000000,-53216.484751,106.400827,7.148075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9793738.055058,-997.068007,4.985599,72.851925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T1-X0/1,38228,0.000000,-97697.244428,231.509973,13.073716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4457308.431235,-1835.821264,9.934493,66.926284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T1-X0/2,38182,0.000000,-87440.478157,201.271299,11.735032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4544877.981870,-1874.463980,9.986914,68.264968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T1-X0/1,38999,0.000000,-130088.803764,355.782038,17.459345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2030188.516795,-3539.269211,20.055559,62.540655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T1-X0/2,39682,0.000000,-139062.969331,409.172690,18.586110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1992234.407307,-3393.276488,20.052382,61.413890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T1-X0/1,41889,0.000000,-195972.526439,753.178219,26.102175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,829937.527701,-6426.877872,39.776585,53.897825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T1-X0/2,41582,0.000000,-194473.821846,751.801300,25.946010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,832781.624505,-6406.491204,39.872536,54.053990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X0/1,36777,0.000000,-36569.433388,63.748772,4.976561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4802590.167924,-1857.883364,11.283595,75.023439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X0/2,37425,0.000000,-32659.923570,66.148634,4.468617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4851792.600334,-1859.692946,11.233779,75.531383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X0/1,36788,0.000000,-63025.178536,137.650399,8.581820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2238817.210786,-3547.452570,22.552124,71.418180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X0/2,34692,0.000000,-58833.958377,131.223159,8.021158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2264061.748986,-3567.842341,22.599175,71.978842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X0/1,41498,0.000000,-93550.553689,230.869409,12.734132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1012906.840061,-7241.857527,44.909757,67.265868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X0/2,39744,0.000000,-93007.569721,231.607734,12.656778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1013774.338696,-7208.284358,44.923717,67.343222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X0/1,32218,0.000000,-154717.133714,536.521392,20.897604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,405278.463321,-13685.061407,89.607624,59.102396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X0/2,40910,0.000000,-151583.144439,495.723959,20.487827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,406690.623207,-13971.250892,90.155747,59.512173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X0/1,39243,0.000000,-20463.436412,39.000152,2.839870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2282836.385715,-3571.367094,26.251549,77.160130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X0/2,35478,0.000000,-22900.532288,43.707331,3.172050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2270955.772721,-3590.821548,26.227283,76.827950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X0/1,37262,0.000000,-37290.272320,76.183922,5.142263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1071424.690443,-7258.632527,52.457677,74.857737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X0/2,37003,0.000000,-38325.696644,79.435165,5.300543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065722.527776,-7373.568963,52.365474,74.699457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X0/1,35269,0.000000,-72276.893136,179.080415,9.944030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,459029.016666,-14782.244668,105.400547,70.055970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X0/2,35476,0.000000,-69895.131822,179.544972,9.635134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,462821.236865,-14987.242403,103.400738,70.364866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X0/1,32434,0.000000,-104072.668897,285.664000,14.283684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162491.845424,-36560.856456,205.260296,65.716316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X0/2,32644,0.000000,-100205.079371,284.726546,13.763663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21906.904173,-182979.403872,239.472368,66.236337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X0/1,36629,0.000000,-22622.559093,48.848332,3.179230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,617923.377673,-11662.414680,99.573030,76.820770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X0/2,33797,0.000000,-24124.030650,51.466499,3.380359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,612953.762283,-11761.733224,99.561960,76.619641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X0/1,34257,0.000000,-41977.154596,98.541281,5.855825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,263079.021597,-25228.507061,201.048244,74.144175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X0/2,37075,0.000000,-38789.490244,88.248580,5.443884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,266329.643245,-25478.535088,202.638951,74.556116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X0/1,33411,0.000000,-57527.281135,148.972655,8.044776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88243.707952,-66393.738469,401.252884,71.955224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X0/2,33436,0.000000,-57597.057782,143.868449,8.071719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56039.199192,-103056.192846,423.651601,71.928281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T4-X0/1,33330,0.000000,-66283.361236,186.581329,9.301440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26277.035023,-170458.612361,854.331972,70.698560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T4-X0/2,36358,0.000000,-69975.695583,188.058891,9.762308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25085.299055,-174873.208097,912.098441,70.237692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T5-X0/1,31787,0.000000,-7831.828620,17.858616,1.116872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,726978.480093,-9453.830001,99.820069,78.883128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T5-X0/2,36265,0.000000,-8028.868241,18.582238,1.142534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,725579.544216,-9545.257584,99.851816,78.857466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T5-X0/1,35683,0.000000,-14468.034578,33.303458,2.059636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334577.192454,-19854.385528,199.422357,77.940364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T5-X0/2,35243,0.000000,-12274.078188,28.187894,1.763613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334662.169518,-19773.553880,200.637381,78.236387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T5-X0/1,34258,0.000000,-22738.751077,53.937428,3.245052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136754.676274,-44451.437796,398.893488,76.754948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T5-X0/2,33010,0.000000,-21469.656540,53.296058,3.071130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136833.709661,-45052.962133,401.152515,76.928870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T5-X0/1,34726,0.000000,-34120.055382,87.112030,4.872833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43254.108657,-120032.950210,844.501434,75.127167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T5-X0/2,34526,0.000000,-29831.065021,72.976723,4.280745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46297.280934,-113468.113016,770.832488,75.719255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T6-X0/1,35360,0.000000,-2251.010922,5.683551,0.327771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,845300.173416,-7496.785491,99.662702,79.672229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T6-X0/2,37366,0.000000,-2258.772737,5.658954,0.329952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,844786.325542,-7452.772933,99.899835,79.670048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T6-X0/1,38102,0.000000,-3779.606382,9.691470,0.557661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,403913.301758,-15271.115703,200.717167,79.442339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T6-X0/2,36656,0.000000,-4142.818575,10.690611,0.607922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,406442.643713,-15315.231381,198.140457,79.392078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T6-X0/1,32695,0.000000,-8334.285758,22.538718,1.207555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184644.225605,-32353.028353,396.151875,78.792445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T6-X0/2,35289,0.000000,-8248.431015,21.397526,1.198362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185632.039631,-31830.753493,398.761971,78.801638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T6-X0/1,33576,0.000000,-12730.795530,33.979887,1.872498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77979.333197,-70770.760513,806.315563,78.127502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T6-X0/2,32797,0.000000,-12034.382109,31.754424,1.769735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77735.741882,-71344.385584,789.919793,78.230265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T7-X0/1,41429,0.000000,-603.333905,1.815742,0.092302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,983130.662585,-5877.677349,100.148824,79.907698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T7-X0/2,31860,0.000000,-601.303942,1.784313,0.092090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,987233.411624,-5780.913558,99.706729,79.907910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T7-X0/1,39218,0.000000,-1286.226805,3.851753,0.193891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,482129.786511,-11698.771230,199.696287,79.806109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T7-X0/2,34871,0.000000,-1330.951518,3.794214,0.199535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,480484.307647,-11811.649849,201.078105,79.800465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T7-X0/1,31795,0.000000,-2337.791067,7.182609,0.353357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230955.592387,-23987.119053,400.191659,79.646643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T7-X0/2,32474,0.000000,-2370.823770,6.972434,0.359303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231068.580661,-24027.782528,397.537233,79.640697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T7-X0/1,34893,0.000000,-4825.747354,14.152331,0.726449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108965.078480,-48995.422606,787.220787,79.273551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T7-X0/2,31647,0.000000,-4507.277186,13.123992,0.679685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107688.747100,-49720.274434,796.332263,79.320315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T0-X1/1,39204,0.000000,-3483.616036,5.262567,0.000000,0.546857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19842962.609894,-641.596589,2.496128,0.000000,79.453143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T0-X1/2,31723,0.000000,-3520.262207,5.263117,0.000000,0.549349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19826590.251125,-626.461403,2.504305,0.000000,79.450651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T0-X1/1,36962,0.000000,-7038.712283,10.201305,0.000000,1.097884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9771460.796514,-1259.939655,5.018735,0.000000,78.902116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T0-X1/2,36983,0.000000,-7228.844403,10.707555,0.000000,1.126599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9786414.019414,-1259.350797,5.005334,0.000000,78.873401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T0-X1/1,39635,0.000000,-15513.892247,21.734659,0.000000,2.418847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4745828.257628,-2591.836504,10.011891,0.000000,77.581153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T0-X1/2,36093,0.000000,-16052.725143,22.442152,0.000000,2.494777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4737454.377857,-2505.691544,9.993691,0.000000,77.505223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T0-X1/1,37856,0.000000,-31281.048447,42.069512,0.000000,4.856535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2216321.311087,-5248.032458,20.050512,0.000000,75.143465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T0-X1/2,39583,0.000000,-29267.200697,39.004247,0.000000,4.548443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2232490.372398,-5035.029949,20.005556,0.000000,75.451557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T1-X1/1,39097,0.000000,-2440.309581,3.901495,0.000000,0.383636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10692580.769193,-1014.183724,5.009065,0.000000,79.616364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T1-X1/2,38236,0.000000,-2530.373616,4.156476,0.000000,0.399597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10644772.796043,-1068.401003,5.018643,0.000000,79.600403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T1-X1/1,34710,0.000000,-4795.485001,7.735951,0.000000,0.758081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5251674.249614,-2083.567021,10.042257,0.000000,79.241919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T1-X1/2,39143,0.000000,-5157.489324,8.376128,0.000000,0.812201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5256329.513578,-2159.589844,9.997469,0.000000,79.187799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T1-X1/1,37120,0.000000,-9707.633569,15.387127,0.000000,1.535264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2535684.715299,-4323.155961,20.078690,0.000000,78.464736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T1-X1/2,36366,0.000000,-11224.591958,17.698415,0.000000,1.765193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2527483.007787,-4192.636294,20.017181,0.000000,78.234807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T1-X1/1,36705,0.000000,-19698.032737,30.306554,0.000000,3.112110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1184581.715850,-8851.539779,40.317300,0.000000,76.887890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T1-X1/2,37956,0.000000,-18220.954250,28.237711,0.000000,2.868664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1182908.481986,-8850.805789,40.238456,0.000000,77.131336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X1/1,35127,0.000000,-2177.374070,3.909507,0.000000,0.350130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5101470.513581,-1956.349976,11.260693,0.000000,79.649870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X1/2,36118,0.000000,-1820.968673,3.284850,0.000000,0.291572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5120015.564074,-1875.708047,11.224087,0.000000,79.708428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X1/1,34706,0.000000,-3197.510185,5.777922,0.000000,0.515617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2484290.668775,-3898.824096,22.576973,0.000000,79.484383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X1/2,40314,0.000000,-4101.376665,7.275292,0.000000,0.653594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2499292.302262,-3919.439295,22.450202,0.000000,79.346406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X1/1,39333,0.000000,-9588.236724,16.451974,0.000000,1.531233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1182707.377201,-7988.286106,45.238394,0.000000,78.468767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X1/2,37738,0.000000,-7882.816064,13.989002,0.000000,1.267237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1187173.448922,-7987.940149,44.998559,0.000000,78.732763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X1/1,37529,0.000000,-14068.970859,24.814412,0.000000,2.250926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,524852.327086,-17859.752455,89.573051,0.000000,77.749074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X1/2,34037,0.000000,-11790.827162,20.565342,0.000000,1.910950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,528050.536203,-18097.260658,89.637006,0.000000,78.089050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X1/1,40437,0.000000,-1558.965806,3.184746,0.000000,0.255088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2351239.583520,-3824.277953,26.176889,0.000000,79.744912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X1/2,41138,0.000000,-1390.055286,2.788934,0.000000,0.227503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2366189.195838,-3665.766785,26.239084,0.000000,79.772497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X1/1,36899,0.000000,-3181.574061,6.343516,0.000000,0.519662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1130192.025240,-7598.999490,52.654095,0.000000,79.480338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X1/2,37047,0.000000,-3193.108888,6.266881,0.000000,0.516047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1129153.051041,-7501.092383,52.817007,0.000000,79.483953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X1/1,37902,0.000000,-5213.257539,10.313328,0.000000,0.851169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,522654.339606,-16319.199462,104.702899,0.000000,79.148831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X1/2,34287,0.000000,-5681.732814,11.241811,0.000000,0.925044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,522960.867289,-16313.787605,105.482679,0.000000,79.074956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X1/1,34573,0.000000,-9328.284409,18.284739,0.000000,1.525699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200733.819814,-41279.189367,207.466069,0.000000,78.474301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X1/2,33459,0.000000,-10837.639719,21.028009,0.000000,1.752354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,198400.257103,-41702.760334,207.840282,0.000000,78.247646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X1/1,36301,0.000000,-1595.331930,3.596773,0.000000,0.267073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,638101.127832,-11910.787042,99.902738,0.000000,79.732927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X1/2,36881,0.000000,-1838.797430,4.230417,0.000000,0.308777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,638612.160383,-11925.689623,99.976292,0.000000,79.691223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X1/1,37281,0.000000,-3135.096783,7.181818,0.000000,0.528580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,280781.765134,-26883.966554,200.208582,0.000000,79.471420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X1/2,32286,0.000000,-2916.292673,6.576905,0.000000,0.491544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,281466.796684,-26638.167868,199.244132,0.000000,79.508456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X1/1,35435,0.000000,-5578.056383,12.437198,0.000000,0.924538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34659.060988,-172473.856667,398.593963,0.000000,79.075462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X1/2,36916,0.000000,-6192.407777,13.812187,0.000000,1.032235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29932.179823,-182726.253928,436.264555,0.000000,78.967765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T4-X1/1,30904,0.000000,-7503.301657,16.353098,0.000000,1.235859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26879.137972,-202434.944020,793.712574,0.000000,78.764141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
