Path,Cycles,Box 0 volume,Box 0 energy,Box 0 pressure,Box 0 mol 0,Box 0 mol 1,Box 0 mol 2,Box 0 mol 3,Box 0 mol 4,Box 0 mol 5,Box 0 mol 6,Box 0 mol 7,Box 1 volume,Box 1 energy,Box 1 pressure,Box 1 mol 0,Box 1 mol 1,Box 1 mol 2,Box 1 mol 3,Box 1 mol 4,Box 1 mol 5,Box 1 mol 6,Box 1 mol 7
simulations/P0-T2-X0/1,26684,0.000000,-34867.305423,64.399551,4.708552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4825923.346296,-1863.962056,11.301513,75.291448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X0/2,30029,0.000000,-35389.266349,68.613241,4.761697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4800043.277975,-1919.337428,11.305352,75.238303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X0/1,26295,0.000000,-60083.303731,122.334558,8.097585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2263415.988520,-3660.980498,22.484530,71.902415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X0/2,26168,0.000000,-55502.068389,115.976661,7.486243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2287126.856990,-3733.368437,22.535812,72.513757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X0/1,29060,0.000000,-119350.793944,358.358636,15.915760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,969814.165434,-6750.538245,45.003702,64.084240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X0/2,25961,0.000000,-106476.282115,266.282965,14.281884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,983754.287055,-7014.240119,44.671784,65.718116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X0/1,32340,0.000000,-166819.220470,624.747158,22.237106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,390539.686692,-13603.345659,89.518824,57.762894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X0/2,32029,0.000000,-154196.474851,511.850357,20.576759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,403195.773862,-13934.014599,89.019144,59.423241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X0/1,27926,0.000000,-22744.276764,43.070883,3.102736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2260770.617969,-3724.591336,26.394742,76.897264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X0/2,27391,0.000000,-21856.410277,41.992782,2.995473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2266315.273700,-3587.965634,26.413936,77.004527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X0/1,25773,0.000000,-42937.847635,90.756012,5.890622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1058616.236374,-7202.339578,52.178249,74.109378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X0/2,29681,0.000000,-44032.100664,100.302458,6.002392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1053725.862957,-7149.177534,52.339961,73.997608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X0/1,26663,0.000000,-69177.983648,170.798649,9.422308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,462342.378311,-14840.431666,104.370252,70.577692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X0/2,26834,0.000000,-70276.702951,174.805850,9.573228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,462773.546189,-15053.449668,105.914397,70.426772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X0/1,28696,0.000000,-107800.333879,314.684263,14.664448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,163940.623655,-35500.838096,206.841424,65.335552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X0/2,25551,0.000000,-110552.468162,344.883736,15.019334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156631.678822,-37701.704869,215.475883,64.980666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X0/1,28406,0.000000,-19780.506351,41.830003,2.784729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,619462.953307,-11884.152063,99.823083,77.215271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X0/2,27196,0.000000,-22775.809108,50.384288,3.176386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,619492.603483,-11606.654563,99.797612,76.823614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X0/1,27200,0.000000,-38419.163430,85.114559,5.357978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,263471.693989,-25948.103184,201.245672,74.642022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X0/2,26954,0.000000,-38954.328526,93.849474,5.436781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,260626.316275,-25644.721414,201.952931,74.563219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X0/1,27648,0.000000,-56744.233413,151.304042,7.936596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74049.716788,-77938.602503,416.423768,72.063404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X0/2,26794,0.000000,-57269.735127,152.440499,8.006830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65198.114951,-96443.066806,376.208496,71.993170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T4-X0/1,23887,0.000000,-65640.273287,190.164240,9.164232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25519.586624,-174962.279483,802.824594,70.835768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T4-X0/2,25308,0.000000,-61881.752493,159.463618,8.625810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25990.226706,-174697.300853,758.342912,71.374190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T5-X0/1,30093,0.000000,-7234.491669,16.287532,1.030771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,725260.091827,-9506.424622,100.134272,78.969229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T5-X0/2,30294,0.000000,-7124.328340,15.932664,1.016043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,728530.607242,-9490.591398,100.288029,78.983957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T5-X0/1,27581,0.000000,-12785.681712,29.957589,1.834161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,335460.820159,-19670.838251,201.142805,78.165839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T5-X0/2,25746,0.000000,-13143.274609,29.438417,1.875748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,337401.910927,-19433.871246,200.868886,78.124252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T5-X0/1,24195,0.000000,-22271.705032,53.933686,3.160446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140514.163823,-43126.735441,400.522344,76.839554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T5-X0/2,25005,0.000000,-20697.040638,49.381863,2.976365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140351.430031,-44612.866867,399.975128,77.023635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T5-X0/1,25547,0.000000,-37030.710733,93.027402,5.279994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42641.913799,-121294.911692,782.617296,74.720006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T5-X0/2,25131,0.000000,-32297.204612,83.871275,4.587203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43646.975225,-120826.635192,791.915865,75.412797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T6-X0/1,25782,0.000000,-1757.110887,4.751157,0.262160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,844504.611376,-7487.976898,100.075969,79.737840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T6-X0/2,28910,0.000000,-2269.620724,5.690001,0.332791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,845144.978271,-7429.451512,100.093811,79.667209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T6-X0/1,28627,0.000000,-3647.246677,9.027009,0.542914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,406010.500745,-15029.472938,200.843298,79.457086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T6-X0/2,27145,0.000000,-3631.713702,9.178809,0.537668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,406619.428776,-15039.660538,201.578261,79.462332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T6-X0/1,25323,0.000000,-7037.758648,18.808989,1.039411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185324.732677,-32223.294278,394.370759,78.960589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T6-X0/2,27518,0.000000,-7388.097214,18.792923,1.079657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,189247.102161,-31704.528490,397.980425,78.920343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T6-X0/1,26158,0.000000,-12792.710029,33.219941,1.874723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77970.123697,-71091.202194,807.023536,78.125277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T6-X0/2,24706,0.000000,-13366.784119,35.334191,1.933377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76141.970918,-71842.571643,802.510580,78.066623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T7-X0/1,26036,0.000000,-638.938698,1.851663,0.097327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,987476.051695,-5788.549564,99.720775,79.902673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T7-X0/2,27170,0.000000,-659.624069,2.009603,0.101914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,983387.509512,-5813.712299,100.381453,79.898086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T7-X0/1,29478,0.000000,-1187.270418,3.578415,0.181559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,481544.596125,-11792.452333,201.634456,79.818441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T7-X0/2,25459,0.000000,-1203.805618,3.546864,0.182332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,482579.645910,-11777.097777,200.627550,79.817668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T7-X0/1,25525,0.000000,-2500.827850,7.347847,0.379510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231505.770749,-24159.630750,404.489023,79.620490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T7-X0/2,26230,0.000000,-2419.694546,7.385210,0.373504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,232432.884722,-23938.414274,397.235787,79.626496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T7-X0/1,26585,0.000000,-4303.670285,12.978856,0.662893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110344.161319,-48445.609404,793.115753,79.337107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T7-X0/2,26659,0.000000,-4217.566301,12.728346,0.646161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109155.007651,-49432.857422,802.674390,79.353839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T0-X1/1,29206,0.000000,-8275.246477,11.160514,0.000000,1.197357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19743694.617072,-638.817351,2.493663,0.000000,78.802643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T0-X1/2,27259,0.000000,-8249.591445,11.375764,0.000000,1.207161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19690293.814094,-617.387627,2.500393,0.000000,78.792839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T0-X1/1,27223,0.000000,-13240.696341,17.976179,0.000000,1.937002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9666984.383682,-1212.185893,4.994156,0.000000,78.062998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T0-X1/2,29084,0.000000,-14106.957162,18.968971,0.000000,2.055769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9695708.757595,-1183.678212,5.021040,0.000000,77.944231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T0-X1/1,27993,0.000000,-26042.969667,33.880365,0.000000,3.773836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4682265.467823,-2560.841758,9.980601,0.000000,76.226164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T0-X1/2,29431,0.000000,-34203.875505,40.343577,0.000000,4.957596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4585581.011348,-2438.694117,10.021914,0.000000,75.042404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T0-X1/1,28955,0.000000,-64429.765629,71.099674,0.000000,9.292730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2094663.171351,-4886.661758,20.079568,0.000000,70.707270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T0-X1/2,29043,0.000000,-48903.186241,57.561163,0.000000,7.123334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2166897.088489,-4891.359270,20.111787,0.000000,72.876666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T1-X1/1,27777,0.000000,-3487.360733,5.425186,0.000000,0.520179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10669836.307148,-1064.528536,4.965730,0.000000,79.479821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T1-X1/2,27427,0.000000,-4458.835997,6.805828,0.000000,0.657564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10659887.494762,-1031.600757,4.999879,0.000000,79.342436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T1-X1/1,26546,0.000000,-9577.552946,14.496264,0.000000,1.411813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5210373.493953,-2016.683612,9.952833,0.000000,78.588187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T1-X1/2,28689,0.000000,-9031.946296,13.584610,0.000000,1.342187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5228258.597417,-2144.092340,9.971313,0.000000,78.657813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T1-X1/1,26173,0.000000,-15390.619432,22.619666,0.000000,2.287281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2521086.335673,-4288.241035,19.983290,0.000000,77.712719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T1-X1/2,27119,0.000000,-19242.974759,27.341540,0.000000,2.823555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2506988.954684,-4256.545990,19.958726,0.000000,77.176445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T1-X1/1,28141,0.000000,-30609.073719,42.418970,0.000000,4.515085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1157451.385172,-8544.966309,39.705466,0.000000,75.484915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T1-X1/2,29299,0.000000,-31211.223948,43.273119,0.000000,4.567972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1161756.005328,-8465.832578,39.715566,0.000000,75.432028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X1/1,26971,0.000000,-3909.006689,6.580839,0.000000,0.591005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5088232.372369,-1970.312476,11.238471,0.000000,79.408995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X1/2,30238,0.000000,-3790.726401,6.343951,0.000000,0.567068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5090265.257676,-1935.814404,11.172001,0.000000,79.432932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X1/1,24201,0.000000,-5912.049975,9.807636,0.000000,0.885005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2493561.809834,-3959.875357,22.350310,0.000000,79.114995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X1/2,29511,0.000000,-5100.988831,8.746726,0.000000,0.782352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2479585.922530,-3873.623823,22.602711,0.000000,79.217648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X1/1,27517,0.000000,-12733.227667,20.518186,0.000000,1.912963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1172862.271276,-8047.423656,45.217797,0.000000,78.087037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X1/2,27344,0.000000,-16554.587120,25.963812,0.000000,2.455237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1162110.795363,-7957.794135,45.061425,0.000000,77.544763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X1/1,28949,0.000000,-23764.166766,37.403113,0.000000,3.585720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,522987.693911,-17263.503558,89.624534,0.000000,76.414280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X1/2,27774,0.000000,-27287.272136,40.523410,0.000000,4.050263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,514721.222171,-17537.302916,89.605524,0.000000,75.949737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X1/1,28393,0.000000,-2812.991628,5.299027,0.000000,0.432536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2350890.523931,-3702.753067,26.358573,0.000000,79.567464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X1/2,28617,0.000000,-2546.598460,4.777713,0.000000,0.389489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2342276.545576,-3704.269819,26.221131,0.000000,79.610511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X1/1,29743,0.000000,-5570.677857,10.128406,0.000000,0.846586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1123803.437374,-7517.451581,52.457678,0.000000,79.153414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X1/2,27397,0.000000,-5341.467223,9.862977,0.000000,0.807351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1122864.551437,-7558.348455,52.629839,0.000000,79.192649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X1/1,31593,0.000000,-9509.531815,17.248075,0.000000,1.463172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,516138.404293,-16308.357076,105.594522,0.000000,78.536828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X1/2,26497,0.000000,-9429.753825,17.789150,0.000000,1.457259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,523984.075533,-15921.689637,104.999055,0.000000,78.542741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X1/1,27559,0.000000,-16462.403319,29.937218,0.000000,2.530099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192812.712556,-42582.509126,209.132809,0.000000,77.469901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X1/2,26121,0.000000,-15797.484186,28.625092,0.000000,2.417748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,199939.649626,-40105.579113,207.930175,0.000000,77.582252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X1/1,25940,0.000000,-2513.645689,5.310704,0.000000,0.401157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,638107.276730,-12068.966123,100.114475,0.000000,79.598843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X1/2,30069,0.000000,-3024.980451,6.479269,0.000000,0.475340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633743.877734,-12091.791806,99.869668,0.000000,79.524660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X1/1,27802,0.000000,-5602.045421,11.790377,0.000000,0.884001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,279787.271710,-26630.137918,197.955153,0.000000,79.115999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X1/2,26652,0.000000,-4336.952735,9.345945,0.000000,0.690642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,286217.689315,-25996.918126,197.963877,0.000000,79.309358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X1/1,24403,0.000000,-7350.172329,15.453498,0.000000,1.164447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77720.339779,-94998.334508,386.503730,0.000000,78.835553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
