Path,Cycles,Box 0 volume,Box 0 energy,Box 0 pressure,Box 0 mol 0,Box 0 mol 1,Box 0 mol 2,Box 0 mol 3,Box 0 mol 4,Box 0 mol 5,Box 0 mol 6,Box 0 mol 7,Box 1 volume,Box 1 energy,Box 1 pressure,Box 1 mol 0,Box 1 mol 1,Box 1 mol 2,Box 1 mol 3,Box 1 mol 4,Box 1 mol 5,Box 1 mol 6,Box 1 mol 7
simulations/P0-T0-X0/1,40498,0.000000,-178095.423083,493.334151,22.128722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14537730.725734,-462.718118,2.504343,57.871278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T0-X0/2,41599,0.000000,-190172.972908,548.649459,23.588211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14117797.130841,-444.155740,2.501997,56.411789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T0-X0/1,47385,0.000000,-272869.146565,979.131337,33.592339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5831293.485317,-748.638326,5.001438,46.407661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T0-X0/2,43583,0.000000,-257704.597894,881.664008,31.823394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6045629.221843,-792.834708,5.004943,48.176606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T0-X0/1,44900,0.000000,-360500.356570,1898.193869,43.988886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2241382.111822,-1135.958693,10.008350,36.011114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T0-X0/2,39208,0.000000,-331507.680065,1516.543909,40.714574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2451138.530368,-1279.051743,9.982592,39.285426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T0-X0/1,38842,0.000000,-444667.774316,3204.254518,53.712373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,789920.582312,-1834.038990,20.307022,26.287627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T0-X0/2,43102,0.000000,-479264.548977,3476.768340,57.509280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,690268.400208,-1457.447141,20.061034,22.490720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T1-X0/1,39531,0.000000,-98845.592902,227.033568,12.524120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9083669.553629,-920.176875,5.003450,67.475880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T1-X0/2,38686,0.000000,-109404.944398,224.532869,13.800936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8861394.587080,-895.146626,5.008063,66.199064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T1-X0/1,40884,0.000000,-175535.736719,481.553767,22.047671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3846608.342311,-1550.903941,10.046273,57.952329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T1-X0/2,38249,0.000000,-175787.048733,508.228202,22.092473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3853503.408146,-1561.110064,10.008645,57.907527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T1-X0/1,40832,0.000000,-257055.825578,1004.169367,32.052165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567618.569778,-2689.911611,19.959654,47.947835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T1-X0/2,43223,0.000000,-257311.483469,934.872459,32.091710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1559373.829993,-2675.850918,19.986397,47.908290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T1-X0/1,40045,0.000000,-349036.164815,1868.117787,43.066201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,577574.263801,-4309.359463,40.211930,36.933799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T1-X0/2,39553,0.000000,-328599.620509,1503.410191,40.749678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,615056.517315,-4580.295293,39.890688,39.250322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X0/1,34523,0.000000,-70916.351195,135.214635,9.117690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4537730.274853,-1769.526655,11.247602,70.882310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X0/2,35513,0.000000,-70817.766058,152.329175,9.086335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4530367.141056,-1755.651602,11.323510,70.913665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X0/1,39783,0.000000,-124359.734912,296.894533,15.870573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2021027.611655,-3296.997306,22.490110,64.129427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X0/2,37896,0.000000,-116683.194084,260.772564,14.984827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2047258.098793,-3303.170345,22.545676,65.015173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X0/1,37782,0.000000,-185834.142449,576.154052,23.628421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,852898.903288,-5907.660478,45.045494,56.371579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X0/2,34429,0.000000,-194843.798832,597.144521,24.731389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,835671.228817,-5858.228098,45.311912,55.268611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X0/1,41570,0.000000,-250780.547029,980.661123,31.755376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,326702.833827,-11570.469225,88.839013,48.244624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X0/2,44027,0.000000,-261665.443478,1124.455243,33.005088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,321879.419423,-10917.447249,89.701398,46.994912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X0/1,37553,0.000000,-46032.611384,88.852372,6.017389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2181401.705901,-3499.967292,26.196042,73.982611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X0/2,32917,0.000000,-45757.799714,88.932388,5.975696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2203174.968766,-3493.943950,26.107443,74.024304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X0/1,34829,0.000000,-80526.281978,182.962154,10.483046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,989473.511192,-6654.339763,52.666901,69.516954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X0/2,32210,0.000000,-85753.846569,185.939563,11.153400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,982369.005038,-6774.154391,52.220691,68.846600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X0/1,37471,0.000000,-129454.857436,317.912126,16.868058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,415065.585951,-13412.658259,105.380027,63.131942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X0/2,39142,0.000000,-126381.447448,325.279926,16.438225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,417657.341259,-13315.203089,105.334618,63.561775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X0/1,36351,0.000000,-181247.925257,549.781525,23.399439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,146748.169699,-29878.259462,206.871068,56.600561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X0/2,38168,0.000000,-187957.013676,622.274209,24.234516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136717.244154,-30810.177423,211.835608,55.765484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X0/1,32746,0.000000,-40680.214426,81.434084,5.452086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,596732.287211,-11454.639918,99.981560,74.547914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X0/2,35977,0.000000,-39933.395492,82.197476,5.339717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,598508.136829,-11359.984069,99.440449,74.660283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X0/1,33662,0.000000,-71195.410849,158.479259,9.471867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,249510.609794,-23727.720831,199.547967,70.528133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X0/2,35579,0.000000,-73245.891540,177.336335,9.715113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,248140.365056,-24114.166747,200.451580,70.284887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X0/1,31858,0.000000,-101225.167515,268.225893,13.455051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51248.344032,-95975.193672,387.922203,66.544949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X0/2,36426,0.000000,-112844.264289,318.532700,14.937352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42086.323226,-111151.721765,426.151087,65.062648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T4-X0/1,30526,0.000000,-124276.220599,351.225017,16.473531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23019.888497,-156809.003702,778.244937,63.526469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T4-X0/2,33157,0.000000,-117959.148114,324.283052,15.636970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23818.322885,-155781.422957,783.556619,64.363030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T5-X0/1,37423,0.000000,-13511.993805,28.800038,1.842423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,718189.387567,-9378.493082,99.693824,78.157577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T5-X0/2,37346,0.000000,-12197.039059,25.488484,1.679564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,718091.336775,-9359.392809,100.191472,78.320436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T5-X0/1,32911,0.000000,-23517.819376,52.265173,3.214153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,326563.394937,-19569.068640,200.857638,76.785847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T5-X0/2,34697,0.000000,-22030.986120,48.939880,3.026371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,331012.712841,-19378.914235,198.834297,76.973629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T5-X0/1,37454,0.000000,-41240.640466,95.599500,5.638143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134390.239506,-42710.895392,397.406163,74.361857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T5-X0/2,32748,0.000000,-39485.004229,94.408870,5.396574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134595.125263,-43208.207860,393.272108,74.603426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T5-X0/1,36207,0.000000,-59214.286856,152.176287,8.074599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40037.857672,-116924.279532,804.048107,71.925401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T5-X0/2,32818,0.000000,-51284.128524,125.040896,7.024590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45882.115277,-107861.349077,829.985512,72.975410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T6-X0/1,33863,0.000000,-4079.747107,9.655476,0.571332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,845688.206949,-7387.337787,99.602885,79.428668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T6-X0/2,32863,0.000000,-3650.241027,9.084609,0.516630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,843405.142370,-7479.716731,99.784557,79.483370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T6-X0/1,36002,0.000000,-6889.651298,16.544781,0.978640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400943.861446,-15309.764755,200.243640,79.021360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T6-X0/2,34416,0.000000,-6938.839174,17.682317,0.982857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,404319.763978,-15079.475311,201.551858,79.017143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T6-X0/1,35032,0.000000,-12616.662443,31.243381,1.794531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,181838.665599,-32085.719828,401.974948,78.205469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T6-X0/2,33164,0.000000,-12475.449399,31.076453,1.776927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185113.211575,-31429.314196,398.302986,78.223073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T6-X0/1,33994,0.000000,-21341.679545,56.265683,3.017444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78080.666447,-68645.906189,798.305594,76.982556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T6-X0/2,33257,0.000000,-22978.062453,59.153512,3.225907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74780.832052,-70110.055447,795.460840,76.774093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T7-X0/1,37383,0.000000,-1078.760636,3.138056,0.158735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,981604.659818,-5829.460269,100.053960,79.841265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T7-X0/2,40313,0.000000,-1023.633627,3.029482,0.151886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,988259.421135,-5750.452788,99.849178,79.848114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T7-X0/1,35807,0.000000,-1992.627009,5.692501,0.295222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,480330.576367,-11745.518753,200.157913,79.704778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T7-X0/2,31875,0.000000,-1858.567961,5.292313,0.274384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485344.097573,-11723.123639,198.808041,79.725616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T7-X0/1,35252,0.000000,-4052.358511,11.345434,0.596931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230295.868072,-24019.845810,399.506439,79.403069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T7-X0/2,32387,0.000000,-4377.834024,12.345866,0.634853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230666.243506,-23868.743514,400.204974,79.365147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T7-X0/1,33647,0.000000,-7902.939471,23.301579,1.161560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107215.613589,-49750.536155,789.875246,78.838440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T7-X0/2,34487,0.000000,-7676.150519,22.804884,1.126540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108330.924655,-48531.366863,803.372987,78.873460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T0-X1/1,36923,0.000000,-17369.967614,22.525386,0.000000,2.497495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19308821.415569,-601.776086,2.510524,0.000000,77.502505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T0-X1/2,33155,0.000000,-19238.737829,24.753091,0.000000,2.751712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19395465.534489,-623.755528,2.491805,0.000000,77.248288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T0-X1/1,33977,0.000000,-37188.864249,45.558291,0.000000,5.318863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9269627.309052,-1191.745599,5.003494,0.000000,74.681137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T0-X1/2,39298,0.000000,-35570.073879,43.549110,0.000000,5.080309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9268826.300519,-1199.554504,5.000573,0.000000,74.919691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T0-X1/1,32736,0.000000,-67974.130010,75.453862,0.000000,9.706531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4306250.998001,-2286.882091,9.990137,0.000000,70.293469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T0-X1/2,34964,0.000000,-64815.801482,70.233896,0.000000,9.236300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4348123.910275,-2285.565088,10.000141,0.000000,70.763700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T0-X1/1,37755,0.000000,-120607.006834,111.592327,0.000000,17.138233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1873723.566782,-4354.738238,19.890730,0.000000,62.861767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T0-X1/2,38694,0.000000,-113824.567892,105.670735,0.000000,16.147775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1897935.238635,-4293.964379,20.028389,0.000000,63.852225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T1-X1/1,34173,0.000000,-10682.110912,15.394443,0.000000,1.554648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10533614.113273,-1028.359469,5.010354,0.000000,78.445352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T1-X1/2,35800,0.000000,-8661.856483,12.651446,0.000000,1.265503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10585824.840842,-1032.925437,5.003635,0.000000,78.734497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T1-X1/1,33796,0.000000,-18171.719360,25.443506,0.000000,2.638863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5125738.847916,-2064.936001,10.005539,0.000000,77.361137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T1-X1/2,36728,0.000000,-19284.284826,27.653019,0.000000,2.790106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5128875.956410,-1970.128040,10.023563,0.000000,77.209894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T1-X1/1,40220,0.000000,-42246.319055,56.256726,0.000000,6.103133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396710.453128,-4006.108812,20.041361,0.000000,73.896867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T1-X1/2,35168,0.000000,-40200.048447,54.939713,0.000000,5.835760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2416546.134177,-4067.625768,19.940204,0.000000,74.164240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T1-X1/1,35876,0.000000,-74242.651271,89.580048,0.000000,10.724551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1067482.936001,-8046.413023,40.161040,0.000000,69.275449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T1-X1/2,39993,0.000000,-69233.281149,83.590680,0.000000,10.018028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1078836.171801,-8137.500826,40.147893,0.000000,69.981972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X1/1,39912,0.000000,-7503.587212,12.318114,0.000000,1.108839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5051851.155372,-1984.608461,11.291673,0.000000,78.891161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T2-X1/2,41939,0.000000,-7144.318334,11.628473,0.000000,1.058466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5044287.006771,-1943.168885,11.236303,0.000000,78.941534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X1/1,38384,0.000000,-14706.264584,23.711845,0.000000,2.170071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2438249.164946,-3861.662455,22.610202,0.000000,77.829929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T2-X1/2,37285,0.000000,-13391.526214,21.165980,0.000000,1.974440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2453301.266913,-4033.731885,22.518367,0.000000,78.025560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X1/1,39931,0.000000,-31284.127474,46.899356,0.000000,4.570384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1140839.505820,-7614.276072,44.977906,0.000000,75.429616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T2-X1/2,34078,0.000000,-24508.312009,37.788103,0.000000,3.626915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1156987.255000,-7791.555217,44.793534,0.000000,76.373085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X1/1,35313,0.000000,-49599.306343,70.593617,0.000000,7.283267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,499022.263508,-16393.164042,90.092571,0.000000,72.716733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T2-X1/2,34289,0.000000,-45345.280860,67.382284,0.000000,6.712123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,499961.684811,-17040.505448,89.559076,0.000000,73.287877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X1/1,36882,0.000000,-5628.691788,10.184125,0.000000,0.838024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2330657.109005,-3717.391649,26.333854,0.000000,79.161976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T3-X1/2,35792,0.000000,-5704.246069,10.151855,0.000000,0.854409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2348155.031295,-3576.002596,26.256671,0.000000,79.145591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X1/1,30202,0.000000,-9871.914516,18.014933,0.000000,1.490530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1119012.585672,-7581.092585,52.339249,0.000000,78.509470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T3-X1/2,38732,0.000000,-11498.986055,20.686559,0.000000,1.724078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1116034.549437,-7483.313757,52.730012,0.000000,78.275922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X1/1,34449,0.000000,-18447.765953,32.481424,0.000000,2.776713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,508127.070057,-15969.927133,105.096812,0.000000,77.223287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T3-X1/2,35623,0.000000,-20422.827193,35.473447,0.000000,3.064902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,506561.171596,-15723.459403,104.429117,0.000000,76.935098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X1/1,30193,0.000000,-30312.525496,51.270474,0.000000,4.560030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,190386.002103,-40169.323221,204.787753,0.000000,75.439970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T3-X1/2,31961,0.000000,-27923.773470,48.574459,0.000000,4.223554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,190582.105009,-41390.878039,211.133047,0.000000,75.776446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X1/1,37357,0.000000,-5158.824076,10.804329,0.000000,0.803651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,635586.201065,-11911.421926,100.184191,0.000000,79.196349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P0-T4-X1/2,30837,0.000000,-5897.247660,12.263826,0.000000,0.913772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,635757.187076,-11753.970581,99.732821,0.000000,79.086228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X1/1,34800,0.000000,-11256.798009,22.675276,0.000000,1.731379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,277233.293285,-26274.392270,197.264197,0.000000,78.268621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P1-T4-X1/2,37992,0.000000,-9858.327198,20.021957,0.000000,1.514977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278572.824151,-26361.825063,201.007268,0.000000,78.485023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X1/1,33891,0.000000,-15552.138158,31.512003,0.000000,2.405683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68907.891386,-95239.489747,378.246676,0.000000,77.594317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P2-T4-X1/2,34697,0.000000,-18049.838784,36.051933,0.000000,2.762544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32201.818362,-166669.063464,443.599403,0.000000,77.237456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
simulations/P3-T4-X1/1,32357,0.000000,-18645.914875,37.597960,0.000000,2.878975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26889.259986,-195487.367494,886.855010,0.000000,77.121025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
